"occur_date","occur_time","Type","x","y","hour"
2014-08-15,"22:34:00","ROBBERY-PEDESTRIAN",-84.35887,33.70874,22
2014-07-29,"20:00:00","AUTO THEFT",-84.5092,33.65781,20
2014-08-18,"20:00:00","ROBBERY-PEDESTRIAN",-84.37177,33.77118,20
2014-08-18,"20:00:00","AGG ASSAULT",-84.43377,33.77141,20
2014-08-18,"23:49:00","LARCENY-FROM VEHICLE",-84.37207,33.8315,23
2014-08-15,"11:00:00","BURGLARY-RESIDENCE",-84.40331,33.73077,11
2014-08-17,"0:19:00","ROBBERY-PEDESTRIAN",-84.4553,33.70717,0
2014-08-13,"21:58:00","AUTO THEFT",-84.40041,33.69129,21
2014-06-05,"0:30:00","AGG ASSAULT",-84.38219,33.76851,0
2014-08-17,"0:45:00","LARCENY-NON VEHICLE",-84.38672,33.76152,0
2014-08-18,"1:00:00","LARCENY-FROM VEHICLE",-84.39909,33.72578,1
2014-08-16,"1:40:00","ROBBERY-PEDESTRIAN",-84.40205,33.74869,1
2014-08-18,"1:45:00","ROBBERY-PEDESTRIAN",-84.38648,33.72392,1
2014-08-17,"2:00:00","ROBBERY-PEDESTRIAN",-84.41787,33.76383,2
2014-08-18,"2:20:00","LARCENY-NON VEHICLE",-84.38554,33.76929,2
2014-08-17,"0:30:00","LARCENY-FROM VEHICLE",-84.34681,33.74115,0
2014-08-17,"2:45:00","LARCENY-FROM VEHICLE",-84.38782,33.78572,2
2014-08-15,"1:00:00","LARCENY-FROM VEHICLE",-84.37344,33.84218,1
2014-08-17,"0:00:00","LARCENY-FROM VEHICLE",-84.36258,33.77402,0
2014-08-17,"3:58:00","ROBBERY-PEDESTRIAN",-84.42026,33.74015,3
2014-08-16,"3:35:00","BURGLARY-RESIDENCE",-84.36881,33.68869,3
2014-08-18,"4:00:00","AGG ASSAULT",-84.41039,33.72337,4
2014-08-18,"0:45:00","AUTO THEFT",-84.3728,33.77315,0
2014-08-18,"21:40:00","AUTO THEFT",-84.50959,33.74367,21
2014-08-18,"6:00:00","AGG ASSAULT",-84.42903,33.76263,6
2014-08-14,"20:00:00","BURGLARY-RESIDENCE",-84.41437,33.71908,20
2014-08-18,"20:30:00","LARCENY-FROM VEHICLE",-84.38459,33.77659,20
2014-08-18,"8:00:00","LARCENY-FROM VEHICLE",-84.41738,33.70188,8
2014-08-18,"22:00:00","LARCENY-FROM VEHICLE",-84.37387,33.83918,22
2014-08-18,"1:30:00","LARCENY-FROM VEHICLE",-84.48597,33.69655,1
2014-08-17,"11:00:00","LARCENY-NON VEHICLE",-84.41278,33.80388,11
2014-08-17,"21:00:00","LARCENY-FROM VEHICLE",-84.38772,33.77739,21
2014-08-17,"10:10:00","AGG ASSAULT",-84.39152,33.68603,10
2014-08-17,"6:00:00","BURGLARY-NONRES",-84.33988,33.75712,6
2014-08-17,"11:00:00","AGG ASSAULT",-84.36699,33.82678,11
2014-08-17,"11:00:00","BURGLARY-RESIDENCE",-84.37081,33.75676,11
2014-08-17,"1:00:00","AUTO THEFT",-84.44896,33.72571,1
2014-08-17,"11:00:00","LARCENY-NON VEHICLE",-84.40099,33.79163,11
2014-08-17,"11:20:00","BURGLARY-RESIDENCE",-84.37816,33.70736,11
2014-08-17,"11:35:00","ROBBERY-PEDESTRIAN",-84.41421,33.73528,11
2014-08-17,"3:30:00","LARCENY-NON VEHICLE",-84.48387,33.80031,3
2014-08-17,"11:00:00","RAPE",-84.45149,33.70055,11
2014-08-17,"12:00:00","AGG ASSAULT",-84.36885,33.71521,12
2014-08-17,"22:00:00","LARCENY-NON VEHICLE",-84.51059,33.73454,22
2014-08-17,"23:30:00","AUTO THEFT",-84.3841,33.75892,23
2014-08-17,"10:30:00","AUTO THEFT",-84.42371,33.7881,10
2014-08-17,"12:45:00","LARCENY-FROM VEHICLE",-84.49406,33.6864,12
2014-08-17,"13:20:00","AGG ASSAULT",-84.39147,33.79162,13
2014-08-17,"13:35:00","ROBBERY-PEDESTRIAN",-84.42045,33.77048,13
2014-08-17,"21:00:00","LARCENY-FROM VEHICLE",-84.38672,33.76152,21
2014-08-17,"16:00:00","LARCENY-FROM VEHICLE",-84.49328,33.68845,16
2014-08-17,"14:30:00","LARCENY-NON VEHICLE",-84.47429,33.75277,14
2014-08-17,"14:30:00","LARCENY-NON VEHICLE",-84.36212,33.84676,14
2014-08-17,"15:00:00","LARCENY-NON VEHICLE",-84.5026,33.76708,15
2014-08-17,"14:00:00","LARCENY-FROM VEHICLE",-84.38761,33.73147,14
2014-08-17,"14:50:00","BURGLARY-RESIDENCE",-84.4579,33.76479,14
2014-08-17,"18:00:00","AUTO THEFT",-84.41809,33.74097,18
2014-08-17,"12:00:00","LARCENY-FROM VEHICLE",-84.37874,33.78869,12
2014-08-17,"15:08:00","LARCENY-NON VEHICLE",-84.34728,33.75832,15
2014-08-17,"14:40:00","AGG ASSAULT",-84.41205,33.76715,14
2014-08-17,"15:00:00","LARCENY-FROM VEHICLE",-84.38837,33.75943,15
2014-08-17,"14:50:00","LARCENY-NON VEHICLE",-84.36212,33.84676,14
2014-08-17,"8:00:00","BURGLARY-RESIDENCE",-84.45355,33.76723,8
2014-08-17,"10:00:00","LARCENY-NON VEHICLE",-84.47249,33.81451,10
2014-08-17,"15:45:00","AGG ASSAULT",-84.39408,33.73294,15
2014-08-17,"16:11:00","LARCENY-NON VEHICLE",-84.39779,33.79282,16
2014-08-17,"8:00:00","LARCENY-NON VEHICLE",-84.41401,33.73054,8
2014-08-17,"16:30:00","ROBBERY-PEDESTRIAN",-84.40623,33.75996,16
2014-08-17,"16:56:00","AGG ASSAULT",-84.46183,33.76016,16
2014-08-16,"17:03:00","AGG ASSAULT",-84.33621,33.75607,17
2014-08-17,"17:00:00","LARCENY-NON VEHICLE",-84.40902,33.68274,17
2014-08-17,"9:30:00","LARCENY-NON VEHICLE",-84.4158,33.75067,9
2014-08-17,"0:01:00","LARCENY-FROM VEHICLE",-84.3883,33.79007,0
2014-08-17,"16:45:00","BURGLARY-RESIDENCE",-84.38174,33.81479,16
2014-08-16,"15:51:00","LARCENY-FROM VEHICLE",-84.42575,33.79579,15
2014-08-17,"22:00:00","LARCENY-FROM VEHICLE",-84.38307,33.78431,22
2014-08-17,"10:00:00","LARCENY-FROM VEHICLE",-84.37887,33.75438,10
2014-08-17,"12:00:00","LARCENY-FROM VEHICLE",-84.38992,33.7573,12
2014-08-17,"15:00:00","BURGLARY-RESIDENCE",-84.50713,33.77891,15
2014-08-17,"12:00:00","LARCENY-FROM VEHICLE",-84.41793,33.73772,12
2014-08-17,"15:00:00","LARCENY-FROM VEHICLE",-84.37184,33.7338,15
2014-08-16,"18:32:00","LARCENY-NON VEHICLE",-84.48917,33.68992,18
2014-08-17,"18:00:00","RAPE",-84.50268,33.67767,18
2014-08-17,"15:15:00","LARCENY-FROM VEHICLE",-84.50897,33.65774,15
2014-08-16,"18:25:00","ROBBERY-PEDESTRIAN",-84.43276,33.73812,18
2014-08-17,"12:00:00","LARCENY-NON VEHICLE",-84.46391,33.80228,12
2014-08-17,"19:30:00","LARCENY-FROM VEHICLE",-84.35499,33.75666,19
2014-08-17,"19:38:00","LARCENY-NON VEHICLE",-84.41278,33.80388,19
2014-08-17,"20:20:00","LARCENY-FROM VEHICLE",-84.3854,33.77195,20
2014-08-16,"12:00:00","BURGLARY-RESIDENCE",-84.37857,33.73648,12
2014-08-16,"18:00:00","AUTO THEFT",-84.38608,33.75841,18
2014-08-16,"20:30:00","AUTO THEFT",-84.3926,33.66746,20
2014-08-16,"19:30:00","LARCENY-FROM VEHICLE",-84.37412,33.80804,19
2014-08-16,"20:45:00","LARCENY-NON VEHICLE",-84.36426,33.84892,20
2014-08-16,"20:50:00","ROBBERY-PEDESTRIAN",-84.38964,33.75194,20
2014-08-17,"21:00:00","AGG ASSAULT",-84.50343,33.76084,21
2014-08-16,"21:00:00","AUTO THEFT",-84.39112,33.75161,21
2014-08-17,"21:56:00","ROBBERY-RESIDENCE",-84.48815,33.75378,21
2014-08-17,"22:00:00","AGG ASSAULT",-84.37059,33.77,22
2014-08-17,"22:00:00","AGG ASSAULT",-84.39369,33.75131,22
2014-08-17,"22:18:00","ROBBERY-PEDESTRIAN",-84.3527,33.76271,22
2014-08-16,"22:15:00","AGG ASSAULT",-84.38703,33.73306,22
2014-08-17,"21:45:00","LARCENY-FROM VEHICLE",-84.36313,33.85119,21
2014-08-16,"22:30:00","AGG ASSAULT",-84.4012,33.6841,22
2014-08-17,"22:30:00","AGG ASSAULT",-84.35248,33.70041,22
2014-08-17,"23:05:00","AGG ASSAULT",-84.38034,33.75657,23
2014-08-17,"18:00:00","AUTO THEFT",-84.47815,33.77743,18
2014-08-17,"23:10:00","AUTO THEFT",-84.43407,33.77075,23
2014-08-17,"14:00:00","BURGLARY-RESIDENCE",-84.41986,33.76402,14
2014-08-17,"21:00:00","LARCENY-NON VEHICLE",-84.35765,33.85019,21
2014-08-17,"17:30:00","AUTO THEFT",-84.40902,33.68274,17
2014-08-16,"16:30:00","BURGLARY-RESIDENCE",-84.35012,33.74019,16
2014-08-17,"0:25:00","AGG ASSAULT",-84.35685,33.70571,0
2014-08-16,"0:40:00","AGG ASSAULT",-84.48501,33.75906,0
2014-08-17,"23:20:00","LARCENY-FROM VEHICLE",-84.39621,33.76141,23
2014-08-16,"1:00:00","BURGLARY-RESIDENCE",-84.40468,33.72918,1
2014-08-16,"23:00:00","AUTO THEFT",-84.35062,33.79425,23
2014-08-16,"0:00:00","LARCENY-FROM VEHICLE",-84.43947,33.74236,0
2014-08-16,"22:30:00","BURGLARY-RESIDENCE",-84.43128,33.7257,22
2014-08-16,"0:00:00","LARCENY-FROM VEHICLE",-84.38645,33.74869,0
2014-08-16,"0:40:00","LARCENY-FROM VEHICLE",-84.40265,33.7899,0
2014-08-16,"2:25:00","ROBBERY-PEDESTRIAN",-84.48042,33.75434,2
2014-08-16,"23:00:00","LARCENY-FROM VEHICLE",-84.34567,33.73923,23
2014-08-16,"22:30:00","LARCENY-FROM VEHICLE",-84.38917,33.78151,22
2014-08-16,"0:00:00","LARCENY-NON VEHICLE",-84.38928,33.78081,0
2014-08-16,"3:25:00","BURGLARY-NONRES",-84.41449,33.73358,3
2014-08-16,"1:30:00","LARCENY-NON VEHICLE",-84.41276,33.7666,1
2014-08-16,"18:30:00","LARCENY-FROM VEHICLE",-84.4689,33.75709,18
2014-08-16,"23:00:00","LARCENY-FROM VEHICLE",-84.38497,33.7727,23
2014-08-16,"3:20:00","LARCENY-NON VEHICLE",-84.37969,33.74677,3
2014-08-16,"2:00:00","AUTO THEFT",-84.37477,33.77645,2
2014-08-15,"19:00:00","BURGLARY-RESIDENCE",-84.42856,33.73393,19
2014-05-27,"7:15:00","AUTO THEFT",-84.40839,33.72174,7
2014-08-16,"11:30:00","LARCENY-NON VEHICLE",-84.41731,33.75098,11
2014-08-16,"7:00:00","BURGLARY-NONRES",-84.44953,33.75661,7
2014-08-16,"22:00:00","AGG ASSAULT",-84.47509,33.77286,22
2014-08-16,"19:00:00","BURGLARY-RESIDENCE",-84.40755,33.76097,19
2014-08-16,"1:30:00","LARCENY-FROM VEHICLE",-84.38038,33.78311,1
2014-08-16,"9:00:00","AUTO THEFT",-84.4793,33.75431,9
2014-08-16,"22:00:00","BURGLARY-RESIDENCE",-84.44481,33.7624,22
2014-08-15,"3:40:00","BURGLARY-NONRES",-84.39032,33.8201,3
2014-08-13,"23:00:00","BURGLARY-RESIDENCE",-84.35014,33.74058,23
2014-08-15,"18:00:00","AUTO THEFT",-84.41564,33.73592,18
2014-08-15,"10:00:00","LARCENY-FROM VEHICLE",-84.38992,33.7573,10
2014-08-12,"0:45:00","LARCENY-FROM VEHICLE",-84.38365,33.76306,0
2014-08-15,"22:00:00","LARCENY-FROM VEHICLE",-84.38777,33.77288,22
2014-08-16,"10:00:00","BURGLARY-RESIDENCE",-84.42445,33.74825,10
2014-08-15,"5:00:00","AUTO THEFT",-84.40991,33.72227,5
2014-08-16,"22:00:00","AUTO THEFT",-84.41564,33.73592,22
2014-08-16,"12:00:00","LARCENY-NON VEHICLE",-84.3683,33.84663,12
2014-08-16,"12:01:00","AUTO THEFT",-84.33561,33.73035,12
2014-08-15,"12:35:00","AGG ASSAULT",-84.37825,33.70723,12
2014-08-15,"12:00:00","LARCENY-NON VEHICLE",-84.36612,33.6558,12
2014-08-16,"4:00:00","LARCENY-NON VEHICLE",-84.36752,33.80992,4
2014-08-16,"12:15:00","LARCENY-FROM VEHICLE",-84.31429,33.74533,12
2014-08-15,"14:00:00","LARCENY-FROM VEHICLE",-84.38819,33.76235,14
2014-08-15,"11:45:00","LARCENY-FROM VEHICLE",-84.4872,33.69168,11
2014-07-25,"13:00:00","LARCENY-NON VEHICLE",-84.39415,33.74747,13
2014-08-16,"21:30:00","LARCENY-FROM VEHICLE",-84.3631,33.70658,21
2014-08-15,"6:30:00","LARCENY-FROM VEHICLE",-84.35717,33.78089,6
2014-08-15,"15:00:00","BURGLARY-RESIDENCE",-84.39658,33.67099,15
2014-08-15,"1:30:00","AUTO THEFT",-84.36242,33.76685,1
2014-08-16,"10:30:00","LARCENY-FROM VEHICLE",-84.41779,33.75145,10
2014-08-16,"15:00:00","LARCENY-NON VEHICLE",-84.48738,33.68375,15
2014-08-16,"10:30:00","BURGLARY-RESIDENCE",-84.39067,33.67273,10
2014-08-15,"14:00:00","LARCENY-FROM VEHICLE",-84.49773,33.68677,14
2014-08-15,"14:00:00","AUTO THEFT",-84.36713,33.78151,14
2014-08-15,"16:30:00","BURGLARY-RESIDENCE",-84.42381,33.83553,16
2014-08-15,"2:20:00","BURGLARY-NONRES",-84.373,33.78186,2
2014-08-16,"17:00:00","LARCENY-NON VEHICLE",-84.46204,33.78088,17
2014-08-15,"15:27:00","LARCENY-NON VEHICLE",-84.36328,33.82403,15
2014-08-15,"16:20:00","LARCENY-NON VEHICLE",-84.36212,33.84676,16
2014-08-15,"16:40:00","LARCENY-NON VEHICLE",-84.37184,33.7338,16
2014-08-16,"16:00:00","LARCENY-FROM VEHICLE",-84.38156,33.85988,16
2014-08-16,"8:00:00","LARCENY-FROM VEHICLE",-84.39537,33.71154,8
2014-08-15,"21:00:00","LARCENY-FROM VEHICLE",-84.41204,33.78674,21
2014-08-16,"22:30:00","AUTO THEFT",-84.41558,33.78175,22
2014-08-16,"18:00:00","AGG ASSAULT",-84.35456,33.76344,18
2014-08-16,"18:00:00","AGG ASSAULT",-84.47207,33.74795,18
2014-08-16,"17:30:00","LARCENY-FROM VEHICLE",-84.4259,33.74747,17
2014-08-16,"12:00:00","BURGLARY-RESIDENCE",-84.46574,33.70087,12
2014-08-16,"19:01:00","LARCENY-NON VEHICLE",-84.51637,33.69141,19
2014-08-16,"19:00:00","AGG ASSAULT",-84.42771,33.71821,19
2014-08-16,"17:30:00","BURGLARY-RESIDENCE",-84.51813,33.75418,17
2014-08-15,"8:00:00","LARCENY-NON VEHICLE",-84.3786,33.83732,8
2014-08-15,"19:40:00","ROBBERY-PEDESTRIAN",-84.36796,33.72399,19
2014-08-16,"20:00:00","AUTO THEFT",-84.42425,33.76906,20
2014-08-15,"18:30:00","BURGLARY-RESIDENCE",-84.41426,33.75013,18
2014-08-16,"1:00:00","BURGLARY-RESIDENCE",-84.41512,33.69938,1
2014-08-15,"20:30:00","AUTO THEFT",-84.41964,33.74333,20
2014-08-15,"20:55:00","AGG ASSAULT",-84.4012,33.6841,20
2014-08-15,"15:00:00","BURGLARY-RESIDENCE",-84.40523,33.74505,15
2014-08-15,"20:00:00","LARCENY-FROM VEHICLE",-84.3574,33.84899,20
2014-08-15,"14:00:00","BURGLARY-RESIDENCE",-84.43115,33.76498,14
2014-08-15,"22:00:00","AGG ASSAULT",-84.4184,33.69981,22
2014-08-15,"14:30:00","BURGLARY-RESIDENCE",-84.37045,33.67933,14
2014-08-15,"23:00:00","ROBBERY-PEDESTRIAN",-84.51034,33.74072,23
2014-08-15,"23:15:00","ROBBERY-PEDESTRIAN",-84.50488,33.74984,23
2014-08-12,"23:54:00","BURGLARY-NONRES",-84.43787,33.74384,23
2014-08-15,"23:52:00","ROBBERY-PEDESTRIAN",-84.37775,33.75726,23
2014-08-15,"0:15:00","AUTO THEFT",-84.44756,33.64216,0
2014-08-15,"0:01:00","ROBBERY-PEDESTRIAN",-84.36407,33.75353,0
2014-08-15,"21:00:00","AUTO THEFT",-84.35719,33.7078,21
2014-08-15,"18:00:00","BURGLARY-RESIDENCE",-84.34819,33.77466,18
2014-08-15,"0:23:00","ROBBERY-COMMERCIAL",-84.38139,33.78663,0
2014-08-14,"20:30:00","AUTO THEFT",-84.41754,33.74448,20
2014-08-10,"0:00:00","ROBBERY-PEDESTRIAN",-84.38401,33.7366,0
2014-08-15,"15:00:00","AGG ASSAULT",-84.48672,33.75537,15
2014-08-15,"20:00:00","BURGLARY-RESIDENCE",-84.41901,33.76693,20
2014-08-15,"16:40:00","LARCENY-FROM VEHICLE",-84.38852,33.75836,16
2014-08-15,"1:25:00","ROBBERY-PEDESTRIAN",-84.39079,33.68119,1
2014-08-15,"3:08:00","BURGLARY-NONRES",-84.3811,33.86484,3
2014-08-15,"3:55:00","ROBBERY-PEDESTRIAN",-84.39626,33.67299,3
2014-08-15,"3:45:00","LARCENY-NON VEHICLE",-84.41362,33.77025,3
2014-08-15,"4:00:00","LARCENY-NON VEHICLE",-84.37406,33.76272,4
2014-08-15,"23:00:00","AUTO THEFT",-84.38096,33.72709,23
2014-08-15,"20:30:00","AUTO THEFT",-84.36191,33.73388,20
2014-08-15,"17:00:00","BURGLARY-NONRES",-84.38304,33.77199,17
2014-08-15,"18:30:00","BURGLARY-NONRES",-84.42956,33.82116,18
2014-08-14,"16:00:00","LARCENY-FROM VEHICLE",-84.37932,33.77134,16
2014-08-15,"14:00:00","LARCENY-NON VEHICLE",-84.36014,33.69129,14
2014-08-15,"23:00:00","LARCENY-FROM VEHICLE",-84.47815,33.77743,23
2014-08-10,"22:00:00","LARCENY-FROM VEHICLE",-84.51017,33.68086,22
2014-07-26,"23:13:00","LARCENY-NON VEHICLE",-84.38398,33.65891,23
2014-08-15,"23:00:00","LARCENY-FROM VEHICLE",-84.36784,33.68206,23
2014-08-15,"0:01:00","LARCENY-FROM VEHICLE",-84.35457,33.78343,0
2014-08-11,"23:59:00","BURGLARY-NONRES",-84.42022,33.78518,23
2014-08-14,"17:00:00","LARCENY-FROM VEHICLE",-84.36733,33.73665,17
2014-08-15,"10:00:00","LARCENY-NON VEHICLE",-84.40955,33.77598,10
2014-08-14,"9:50:00","LARCENY-FROM VEHICLE",-84.49148,33.78659,9
2014-08-15,"12:00:00","AUTO THEFT",-84.42787,33.79625,12
2014-08-15,"10:00:00","LARCENY-FROM VEHICLE",-84.34941,33.74787,10
2014-08-15,"16:30:00","LARCENY-FROM VEHICLE",-84.3656,33.73186,16
2014-08-15,"10:30:00","AUTO THEFT",-84.40011,33.75112,10
2014-08-13,"23:00:00","LARCENY-FROM VEHICLE",-84.40807,33.77689,23
2014-04-24,"11:25:00","BURGLARY-RESIDENCE",-84.42259,33.74926,11
2014-08-15,"0:01:00","BURGLARY-RESIDENCE",-84.40525,33.73347,0
2014-08-15,"18:00:00","LARCENY-NON VEHICLE",-84.33208,33.76303,18
2014-08-15,"0:24:00","BURGLARY-NONRES",-84.34994,33.718,0
2014-08-15,"7:00:00","BURGLARY-RESIDENCE",-84.36164,33.81648,7
2014-08-15,"11:00:00","LARCENY-FROM VEHICLE",-84.40468,33.78874,11
2014-08-14,"12:03:00","BURGLARY-RESIDENCE",-84.4601,33.7551,12
2014-08-08,"20:00:00","BURGLARY-RESIDENCE",-84.3248,33.74949,20
2014-08-11,"12:00:00","LARCENY-NON VEHICLE",-84.38752,33.7805,12
2014-08-15,"8:00:00","BURGLARY-RESIDENCE",-84.3784,33.66185,8
2014-08-15,"22:00:00","LARCENY-FROM VEHICLE",-84.38344,33.77128,22
2014-08-15,"22:00:00","BURGLARY-RESIDENCE",-84.50683,33.67527,22
2014-07-24,"9:40:00","LARCENY-FROM VEHICLE",-84.38884,33.77242,9
2014-06-22,"12:00:00","BURGLARY-RESIDENCE",-84.3385,33.75559,12
2014-08-08,"16:30:00","LARCENY-NON VEHICLE",-84.34885,33.75862,16
2014-08-14,"0:30:00","AUTO THEFT",-84.40216,33.79044,0
2014-08-14,"22:30:00","AUTO THEFT",-84.37392,33.83791,22
2014-08-15,"12:00:00","LARCENY-FROM VEHICLE",-84.36784,33.76132,12
2014-08-14,"16:00:00","BURGLARY-RESIDENCE",-84.44082,33.71916,16
2014-08-13,"16:00:00","LARCENY-FROM VEHICLE",-84.39689,33.74818,16
2014-08-15,"13:10:00","LARCENY-NON VEHICLE",-84.38023,33.77067,13
2014-08-01,"22:00:00","LARCENY-FROM VEHICLE",-84.3935,33.81657,22
2014-08-14,"16:00:00","LARCENY-FROM VEHICLE",-84.39973,33.7376,16
2014-08-14,"8:00:00","LARCENY-NON VEHICLE",-84.39568,33.76206,8
2014-08-15,"15:00:00","LARCENY-FROM VEHICLE",-84.36229,33.72876,15
2014-08-15,"10:00:00","BURGLARY-RESIDENCE",-84.34852,33.85011,10
2014-08-14,"22:30:00","LARCENY-NON VEHICLE",-84.35849,33.70979,22
2014-08-14,"21:00:00","AUTO THEFT",-84.39067,33.67273,21
2014-08-15,"14:40:00","ROBBERY-PEDESTRIAN",-84.34852,33.74253,14
2014-08-15,"14:45:00","AGG ASSAULT",-84.4552,33.7622,14
2014-08-15,"15:00:00","BURGLARY-RESIDENCE",-84.52838,33.70296,15
2014-08-15,"15:00:00","LARCENY-NON VEHICLE",-84.40902,33.68274,15
2014-08-15,"15:10:00","AGG ASSAULT",-84.41755,33.75472,15
2014-08-15,"14:00:00","AUTO THEFT",-84.34545,33.76743,14
2014-08-14,"15:00:00","LARCENY-NON VEHICLE",-84.38033,33.74936,15
2014-08-15,"10:00:00","BURGLARY-RESIDENCE",-84.43769,33.74538,10
2014-08-14,"15:00:00","BURGLARY-RESIDENCE",-84.42323,33.75123,15
2014-08-14,"8:00:00","BURGLARY-RESIDENCE",-84.41171,33.7565,8
2014-08-14,"14:30:00","BURGLARY-RESIDENCE",-84.37177,33.76819,14
2014-08-14,"16:30:00","LARCENY-NON VEHICLE",-84.40164,33.73845,16
2014-08-14,"15:15:00","BURGLARY-RESIDENCE",-84.39861,33.72635,15
2014-08-14,"16:40:00","ROBBERY-COMMERCIAL",-84.44089,33.76816,16
2014-08-14,"8:00:00","AUTO THEFT",-84.41419,33.74433,8
2014-08-14,"16:30:00","ROBBERY-PEDESTRIAN",-84.38654,33.72024,16
2014-08-14,"11:30:00","BURGLARY-RESIDENCE",-84.45239,33.86611,11
2014-08-14,"16:54:00","ROBBERY-PEDESTRIAN",-84.40902,33.68274,16
2014-08-14,"17:00:00","ROBBERY-PEDESTRIAN",-84.39011,33.75406,17
2014-08-14,"13:45:00","LARCENY-FROM VEHICLE",-84.41204,33.78674,13
2014-08-14,"17:16:00","LARCENY-NON VEHICLE",-84.50282,33.75735,17
2014-08-14,"17:00:00","AGG ASSAULT",-84.4911,33.75572,17
2014-08-14,"15:00:00","LARCENY-NON VEHICLE",-84.35907,33.75527,15
2014-08-14,"17:50:00","LARCENY-NON VEHICLE",-84.4166,33.76891,17
2014-08-14,"13:00:00","LARCENY-FROM VEHICLE",-84.38916,33.76075,13
2014-08-13,"9:30:00","LARCENY-FROM VEHICLE",-84.38031,33.83275,9
2014-08-13,"19:00:00","LARCENY-NON VEHICLE",-84.45214,33.7774,19
2014-08-14,"18:30:00","LARCENY-NON VEHICLE",-84.40902,33.68274,18
2014-08-14,"7:30:00","BURGLARY-RESIDENCE",-84.37788,33.71035,7
2014-08-14,"17:30:00","LARCENY-FROM VEHICLE",-84.45476,33.73835,17
2014-08-05,"19:00:00","AUTO THEFT",-84.38621,33.74692,19
2014-08-14,"12:00:00","AUTO THEFT",-84.47292,33.7881,12
2014-08-14,"19:40:00","LARCENY-NON VEHICLE",-84.34875,33.75786,19
2014-08-14,"8:00:00","LARCENY-FROM VEHICLE",-84.42703,33.86859,8
2014-08-14,"8:00:00","LARCENY-NON VEHICLE",-84.38007,33.74147,8
2014-08-14,"9:45:00","LARCENY-FROM VEHICLE",-84.38609,33.76407,9
2014-08-12,"19:30:00","LARCENY-FROM VEHICLE",-84.3701,33.82278,19
2014-08-14,"19:00:00","ROBBERY-PEDESTRIAN",-84.38884,33.77242,19
2014-08-12,"19:30:00","LARCENY-FROM VEHICLE",-84.41185,33.78703,19
2014-08-14,"21:00:00","LARCENY-NON VEHICLE",-84.41685,33.74057,21
2014-08-14,"21:59:00","AGG ASSAULT",-84.4099,33.79982,21
2014-08-14,"14:00:00","BURGLARY-RESIDENCE",-84.45746,33.70103,14
2014-08-14,"22:00:00","LARCENY-NON VEHICLE",-84.41278,33.80388,22
2014-08-11,"22:00:00","LARCENY-NON VEHICLE",-84.40902,33.68274,22
2014-08-14,"22:42:00","LARCENY-NON VEHICLE",-84.40807,33.77689,22
2014-08-07,"1:30:00","LARCENY-FROM VEHICLE",-84.41564,33.74405,1
2014-08-14,"23:20:00","ROBBERY-PEDESTRIAN",-84.42892,33.71896,23
2014-08-14,"18:00:00","LARCENY-NON VEHICLE",-84.41233,33.70889,18
2014-08-14,"7:40:00","BURGLARY-RESIDENCE",-84.32899,33.72919,7
2014-08-14,"0:15:00","ROBBERY-PEDESTRIAN",-84.40601,33.77409,0
2014-08-14,"15:00:00","AUTO THEFT",-84.44757,33.79115,15
2014-08-14,"0:30:00","LARCENY-FROM VEHICLE",-84.35965,33.7467,0
2014-08-14,"21:00:00","BURGLARY-RESIDENCE",-84.43846,33.72771,21
2014-08-06,"23:10:00","LARCENY-FROM VEHICLE",-84.39351,33.7579,23
2014-08-11,"0:00:00","LARCENY-FROM VEHICLE",-84.35766,33.81215,0
2014-08-14,"3:20:00","BURGLARY-NONRES",-84.44433,33.71071,3
2014-08-14,"4:10:00","BURGLARY-NONRES",-84.36875,33.78858,4
2014-08-14,"19:30:00","LARCENY-FROM VEHICLE",-84.37991,33.75409,19
2014-08-11,"22:00:00","AUTO THEFT",-84.43109,33.72025,22
2014-08-14,"7:00:00","AGG ASSAULT",-84.33167,33.75311,7
2014-08-14,"6:30:00","BURGLARY-NONRES",-84.32906,33.72385,6
2014-08-14,"2:00:00","LARCENY-FROM VEHICLE",-84.41286,33.69943,2
2014-08-14,"20:00:00","LARCENY-FROM VEHICLE",-84.485,33.74648,20
2014-08-14,"20:00:00","AUTO THEFT",-84.49389,33.78241,20
2014-08-14,"16:00:00","BURGLARY-NONRES",-84.42733,33.72138,16
2014-08-13,"0:01:00","LARCENY-FROM VEHICLE",-84.36603,33.71396,0
2014-08-14,"18:00:00","AUTO THEFT",-84.36977,33.74157,18
2014-08-14,"16:00:00","LARCENY-NON VEHICLE",-84.35685,33.70571,16
2014-08-12,"21:00:00","LARCENY-FROM VEHICLE",-84.36201,33.7751,21
2014-08-09,"16:00:00","LARCENY-NON VEHICLE",-84.4682,33.76115,16
2014-08-14,"17:30:00","LARCENY-NON VEHICLE",-84.38137,33.76501,17
2014-08-14,"18:00:00","LARCENY-FROM VEHICLE",-84.50204,33.68387,18
2014-08-14,"17:00:00","AUTO THEFT",-84.44883,33.75504,17
2014-07-31,"22:00:00","LARCENY-FROM VEHICLE",-84.47898,33.80982,22
2014-08-14,"18:00:00","BURGLARY-NONRES",-84.4793,33.75431,18
2014-08-14,"21:30:00","LARCENY-FROM VEHICLE",-84.40921,33.72494,21
2014-08-13,"10:30:00","LARCENY-NON VEHICLE",-84.36584,33.64883,10
2014-08-13,"16:00:00","LARCENY-NON VEHICLE",-84.47259,33.78547,16
